,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,8,0.23,0.10606060606060606,0.0,100,"{""Business"": 1, ""World"": 99}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,ag_news,1,8,0.22,0.09016393442622951,0.0,100,"{""World"": 100}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
2,ag_news,2,8,0.29,0.18271098640189942,0.0,100,"{""Business"": 9, ""World"": 91}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
3,ag_news,3,8,0.44,0.3156072566126575,0.0,100,"{""Business"": 37, ""Sports"": 2, ""World"": 61}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
4,ag_news,4,8,0.22,0.09016393442622951,0.0,100,"{""World"": 100}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
5,amazon_counterfactual_en,0,8,0.86,0.46236559139784944,0.0,100,"{""counterfactual"": 4, ""not counterfactual"": 96}","{""counterfactual"": 10, ""not counterfactual"": 90}"
6,amazon_counterfactual_en,1,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
7,amazon_counterfactual_en,2,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
8,amazon_counterfactual_en,3,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
9,amazon_counterfactual_en,4,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
10,amazon_massive_scenario,0,8,0.02,0.015000000000000001,0.0,100,"{""music"": 99, ""weather"": 1}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
11,amazon_massive_scenario,1,8,0.1,0.10941358024691358,0.0,100,"{""calendar"": 4, ""music"": 79, ""news"": 1, ""social"": 7, ""transport"": 1, ""weather"": 8}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
12,amazon_massive_scenario,2,8,0.07,0.05487329434697856,0.0,100,"{""email"": 1, ""music"": 94, ""weather"": 5}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
13,amazon_massive_scenario,3,8,0.04,0.034467120181405894,0.0,100,"{""music"": 97, ""weather"": 3}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
14,amazon_massive_scenario,4,8,0.1,0.10089786756453423,0.0,100,"{""calendar"": 6, ""email"": 1, ""music"": 89, ""transport"": 1, ""weather"": 3}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
15,app_reviews,0,8,0.52,0.22713020055135838,0.0,100,"{""five"": 63, ""four"": 4, ""one"": 26, ""three"": 7}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
16,app_reviews,1,8,0.6,0.24060150375939848,0.0,100,"{""five"": 74, ""three"": 26}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
17,app_reviews,2,8,0.53,0.21260414549888235,0.0,100,"{""five"": 74, ""one"": 1, ""three"": 25}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
18,app_reviews,3,8,0.3,0.14470588235294118,0.0,100,"{""five"": 26, ""three"": 68, ""two"": 6}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
19,app_reviews,4,8,0.37,0.2334231805929919,0.0,100,"{""five"": 25, ""one"": 38, ""three"": 37}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
20,beaver_tails,0,8,0.37,0.28205128205128205,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 64, ""yes"": 36}"
21,beaver_tails,1,8,0.44,0.3923611111111111,0.0,100,"{""no"": 8, ""yes"": 92}","{""no"": 64, ""yes"": 36}"
22,beaver_tails,2,8,0.38,0.2989597467209407,0.0,100,"{""no"": 2, ""yes"": 98}","{""no"": 64, ""yes"": 36}"
23,beaver_tails,3,8,0.43,0.3776613167376351,0.0,100,"{""no"": 7, ""yes"": 93}","{""no"": 64, ""yes"": 36}"
24,beaver_tails,4,8,0.44,0.3993993993993994,0.0,100,"{""no"": 10, ""yes"": 90}","{""no"": 64, ""yes"": 36}"
25,boolq,0,8,0.45,0.41927990708478513,0.0,100,"{""no"": 81, ""yes"": 19}","{""no"": 42, ""yes"": 58}"
26,boolq,1,8,0.48,0.4583333333333333,0.0,100,"{""no"": 78, ""yes"": 22}","{""no"": 42, ""yes"": 58}"
27,boolq,2,8,0.57,0.3630573248407643,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 42, ""yes"": 58}"
28,boolq,3,8,0.61,0.44086021505376344,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 42, ""yes"": 58}"
29,boolq,4,8,0.58,0.3670886075949367,0.0,100,"{""yes"": 100}","{""no"": 42, ""yes"": 58}"
30,brag_action,0,8,0.97,0.49238578680203043,0.0,100,"{""not bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
31,brag_action,1,8,0.97,0.49238578680203043,0.0,100,"{""not bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
32,brag_action,2,8,0.97,0.49238578680203043,0.0,100,"{""not bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
33,brag_action,3,8,0.97,0.49238578680203043,0.0,100,"{""not bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
34,brag_action,4,8,0.97,0.49238578680203043,0.0,100,"{""not bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
35,circa,0,8,0.69,0.40828402366863903,0.0,100,"{""yes"": 100}","{""no"": 31, ""yes"": 69}"
36,circa,1,8,0.68,0.40476190476190477,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 31, ""yes"": 69}"
37,circa,2,8,0.68,0.40476190476190477,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 31, ""yes"": 69}"
38,circa,3,8,0.67,0.40119760479041916,0.0,100,"{""no"": 2, ""yes"": 98}","{""no"": 31, ""yes"": 69}"
39,circa,4,8,0.68,0.40476190476190477,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 31, ""yes"": 69}"
40,clickbait,0,8,0.6,0.435347261434218,0.0,100,"{""no"": 5, ""yes"": 95}","{""no"": 41, ""yes"": 59}"
41,clickbait,1,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
42,clickbait,2,8,0.58,0.40711462450592883,0.0,100,"{""no"": 5, ""yes"": 95}","{""no"": 41, ""yes"": 59}"
43,clickbait,3,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
44,clickbait,4,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
45,climate_commitments_actions,0,8,0.37,0.2930086410054988,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 64, ""yes"": 36}"
46,climate_commitments_actions,1,8,0.38,0.2989597467209407,0.0,100,"{""no"": 2, ""yes"": 98}","{""no"": 64, ""yes"": 36}"
47,climate_commitments_actions,2,8,0.37,0.28205128205128205,0.0,100,"{""no"": 1, ""yes"": 99}","{""no"": 64, ""yes"": 36}"
48,climate_commitments_actions,3,8,0.37,0.2930086410054988,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 64, ""yes"": 36}"
49,climate_commitments_actions,4,8,0.37,0.3030202456023896,0.0,100,"{""no"": 5, ""yes"": 95}","{""no"": 64, ""yes"": 36}"
