,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,8,0.39,0.3052721088435374,0.0,100,"{""Sports"": 21, ""Technology"": 79}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,ag_news,1,8,0.42,0.3367673992673993,0.0,100,"{""Business"": 7, ""Sports"": 77, ""Technology"": 16}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
2,ag_news,2,8,0.63,0.5284156142365097,0.0,100,"{""Business"": 46, ""Sports"": 40, ""Technology"": 14}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
3,ag_news,3,8,0.61,0.5143212951432129,0.0,100,"{""Business"": 41, ""Sports"": 39, ""Technology"": 20}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
4,ag_news,4,8,0.67,0.563961038961039,0.0,100,"{""Business"": 56, ""Sports"": 28, ""Technology"": 16}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
5,amazon_counterfactual_en,0,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
6,amazon_counterfactual_en,1,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
7,amazon_counterfactual_en,2,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
8,amazon_counterfactual_en,3,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
9,amazon_counterfactual_en,4,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
10,amazon_massive_scenario,0,8,0.43,0.3222857389524056,0.0,100,"{""alarm"": 5, ""audio"": 1, ""calendar"": 3, ""cooking"": 3, ""email"": 12, ""music"": 10, ""news"": 18, ""play"": 2, ""qa"": 27, ""social"": 1, ""transport"": 3, ""weather"": 15}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
11,amazon_massive_scenario,1,8,0.13,0.09241822991822991,0.0,100,"{""calendar"": 1, ""cooking"": 1, ""music"": 13, ""news"": 63, ""qa"": 8, ""weather"": 14}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
12,amazon_massive_scenario,2,8,0.29,0.20801314495344345,0.0,100,"{""alarm"": 2, ""calendar"": 1, ""cooking"": 1, ""email"": 8, ""music"": 10, ""news"": 5, ""qa"": 59, ""weather"": 14}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
13,amazon_massive_scenario,3,8,0.29,0.25565790418731593,0.0,100,"{""alarm"": 3, ""calendar"": 4, ""cooking"": 3, ""email"": 3, ""general"": 1, ""music"": 9, ""news"": 12, ""qa"": 57, ""transport"": 1, ""weather"": 7}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
14,amazon_massive_scenario,4,8,0.28,0.186730924913985,0.0,100,"{""calendar"": 4, ""cooking"": 1, ""email"": 7, ""music"": 9, ""news"": 13, ""play"": 2, ""qa"": 53, ""weather"": 11}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
15,app_reviews,0,8,0.13,0.07540051679586564,0.0,100,"{""five"": 1, ""four"": 74, ""one"": 1, ""three"": 24}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
16,app_reviews,1,8,0.12,0.04285714285714286,0.0,100,"{""four"": 100}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
17,app_reviews,2,8,0.13,0.06824324324324324,0.0,100,"{""four"": 99, ""one"": 1}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
18,app_reviews,3,8,0.12,0.04285714285714286,0.0,100,"{""four"": 100}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
19,app_reviews,4,8,0.18,0.12948453608247423,0.0,100,"{""four"": 85, ""one"": 15}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
20,beaver_tails,0,8,0.47,0.4542271650705386,0.0,100,"{""no"": 19, ""yes"": 81}","{""no"": 64, ""yes"": 36}"
21,beaver_tails,1,8,0.48,0.46960424316605465,0.0,100,"{""no"": 50, ""yes"": 50}","{""no"": 64, ""yes"": 36}"
22,beaver_tails,2,8,0.58,0.40711462450592883,0.0,100,"{""no"": 90, ""yes"": 10}","{""no"": 64, ""yes"": 36}"
23,beaver_tails,3,8,0.43,0.4168797953964194,0.0,100,"{""no"": 51, ""yes"": 49}","{""no"": 64, ""yes"": 36}"
24,beaver_tails,4,8,0.64,0.3902439024390244,0.0,100,"{""no"": 100}","{""no"": 64, ""yes"": 36}"
25,boolq,0,8,0.44,0.36680235187697874,0.0,100,"{""no"": 92, ""yes"": 8}","{""no"": 42, ""yes"": 58}"
26,boolq,1,8,0.49,0.4498975299320462,0.0,100,"{""no"": 85, ""yes"": 15}","{""no"": 42, ""yes"": 58}"
27,boolq,2,8,0.51,0.49541756770672435,0.0,100,"{""no"": 75, ""yes"": 25}","{""no"": 42, ""yes"": 58}"
28,boolq,3,8,0.48,0.4625878462174452,0.0,100,"{""no"": 76, ""yes"": 24}","{""no"": 42, ""yes"": 58}"
29,boolq,4,8,0.5,0.4791666666666667,0.0,100,"{""no"": 78, ""yes"": 22}","{""no"": 42, ""yes"": 58}"
30,brag_action,0,8,0.03,0.02912621359223301,0.0,100,"{""bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
