,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,8,0.48,0.3714285714285714,0.0,100,"{""Business"": 80, ""Sports"": 13, ""Technology"": 1, ""World"": 6}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,ag_news,1,8,0.72,0.6814746181491463,0.0,100,"{""Business"": 48, ""Sports"": 26, ""Technology"": 20, ""World"": 6}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
2,ag_news,2,8,0.62,0.5196504559270516,0.0,100,"{""Business"": 52, ""Sports"": 23, ""World"": 25}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
3,ag_news,3,8,0.64,0.5159489633173844,0.0,100,"{""Business"": 58, ""Sports"": 30, ""Technology"": 1, ""World"": 11}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
4,ag_news,4,8,0.74,0.6881446729935157,0.0,100,"{""Business"": 41, ""Sports"": 31, ""Technology"": 6, ""World"": 22}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
5,amazon_counterfactual_en,0,8,0.84,0.45652173913043476,0.0,100,"{""counterfactual"": 6, ""not counterfactual"": 94}","{""counterfactual"": 10, ""not counterfactual"": 90}"
6,amazon_counterfactual_en,1,8,0.89,0.4708994708994709,0.0,100,"{""counterfactual"": 1, ""not counterfactual"": 99}","{""counterfactual"": 10, ""not counterfactual"": 90}"
7,amazon_counterfactual_en,2,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
8,amazon_counterfactual_en,3,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
9,amazon_counterfactual_en,4,8,0.89,0.4708994708994709,0.0,100,"{""counterfactual"": 1, ""not counterfactual"": 99}","{""counterfactual"": 10, ""not counterfactual"": 90}"
10,amazon_massive_scenario,0,8,0.4,0.33698642742121004,0.0,100,"{""alarm"": 2, ""audio"": 1, ""calendar"": 2, ""email"": 8, ""general"": 62, ""music"": 3, ""news"": 3, ""play"": 9, ""qa"": 3, ""takeaway"": 3, ""weather"": 4}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
11,amazon_massive_scenario,1,8,0.29,0.162669882767922,0.0,100,"{""alarm"": 2, ""email"": 2, ""general"": 21, ""news"": 2, ""play"": 69, ""qa"": 2, ""weather"": 2}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
12,amazon_massive_scenario,2,8,0.36,0.31038722836108457,0.0,100,"{""alarm"": 4, ""calendar"": 2, ""email"": 3, ""general"": 45, ""music"": 1, ""news"": 2, ""play"": 11, ""qa"": 28, ""weather"": 4}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
