,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,8,0.25,0.1756393490264458,0.0,100,"{""Business"": 4, ""Sports"": 4, ""Technology"": 92}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,ag_news,1,8,0.48,0.3964102564102564,0.0,100,"{""Business"": 68, ""Sports"": 12, ""Technology"": 20}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
2,ag_news,2,8,0.59,0.4944099378881987,0.0,100,"{""Business"": 45, ""Sports"": 28, ""Technology"": 27}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
3,ag_news,3,8,0.55,0.3995784090123713,0.0,100,"{""Business"": 72, ""Sports"": 26, ""Technology"": 2}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
4,ag_news,4,8,0.48,0.3855519480519481,0.0,100,"{""Business"": 78, ""Sports"": 13, ""Technology"": 9}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
5,amazon_counterfactual_en,0,8,0.86,0.46236559139784944,0.0,100,"{""counterfactual"": 4, ""not counterfactual"": 96}","{""counterfactual"": 10, ""not counterfactual"": 90}"
6,amazon_counterfactual_en,1,8,0.89,0.4708994708994709,0.0,100,"{""counterfactual"": 1, ""not counterfactual"": 99}","{""counterfactual"": 10, ""not counterfactual"": 90}"
7,amazon_counterfactual_en,2,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
8,amazon_counterfactual_en,3,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
9,amazon_counterfactual_en,4,8,0.9,0.47368421052631576,0.0,100,"{""not counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
