,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,8,0.4,0.4029071474324757,0.0,100,"{""Business"": 26, ""Sports"": 7, ""Technology"": 57, ""World"": 10}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,ag_news,1,8,0.6,0.5197181171319103,0.0,100,"{""Business"": 52, ""Sports"": 33, ""Technology"": 10, ""World"": 5}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
2,ag_news,2,8,0.37,0.31742568142356054,0.0,100,"{""Business"": 9, ""Sports"": 19, ""Technology"": 72}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
3,ag_news,3,8,0.49,0.4179168657429527,0.0,100,"{""Business"": 14, ""Sports"": 64, ""Technology"": 21, ""World"": 1}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
4,ag_news,4,8,0.65,0.5441674839272094,0.0,100,"{""Business"": 60, ""Sports"": 30, ""Technology"": 2, ""World"": 8}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
5,amazon_counterfactual_en,0,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
6,amazon_counterfactual_en,1,8,0.1,0.09090909090909091,0.0,100,"{""counterfactual"": 100}","{""counterfactual"": 10, ""not counterfactual"": 90}"
7,amazon_counterfactual_en,2,8,0.61,0.48677457560205295,0.0,100,"{""counterfactual"": 41, ""not counterfactual"": 59}","{""counterfactual"": 10, ""not counterfactual"": 90}"
8,amazon_counterfactual_en,3,8,0.19,0.18796992481203006,0.0,100,"{""counterfactual"": 85, ""not counterfactual"": 15}","{""counterfactual"": 10, ""not counterfactual"": 90}"
9,amazon_counterfactual_en,4,8,0.89,0.4708994708994709,0.0,100,"{""counterfactual"": 1, ""not counterfactual"": 99}","{""counterfactual"": 10, ""not counterfactual"": 90}"
10,amazon_massive_scenario,0,8,0.2,0.16533189033189033,0.0,100,"{""calendar"": 3, ""iot"": 69, ""music"": 2, ""news"": 4, ""play"": 4, ""takeaway"": 3, ""weather"": 15}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
11,amazon_massive_scenario,1,8,0.19,0.14511788234698453,0.0,100,"{""calendar"": 9, ""cooking"": 5, ""iot"": 27, ""music"": 11, ""news"": 35, ""play"": 1, ""social"": 7, ""weather"": 5}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
12,amazon_massive_scenario,2,8,0.2,0.11983663274512948,0.0,100,"{""calendar"": 9, ""iot"": 38, ""music"": 7, ""news"": 7, ""play"": 1, ""qa"": 2, ""social"": 16, ""weather"": 20}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
13,amazon_massive_scenario,3,8,0.16,0.10609243697478991,0.0,100,"{""alarm"": 1, ""calendar"": 9, ""iot"": 4, ""music"": 7, ""news"": 65, ""weather"": 14}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
14,amazon_massive_scenario,4,8,0.22,0.1539773633030448,0.0,100,"{""calendar"": 3, ""iot"": 35, ""music"": 7, ""news"": 31, ""play"": 4, ""social"": 3, ""weather"": 17}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
15,app_reviews,0,8,0.22,0.13734222604704532,0.0,100,"{""five"": 24, ""four"": 3, ""one"": 2, ""three"": 9, ""two"": 62}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
16,app_reviews,1,8,0.05,0.03435654008438819,0.0,100,"{""five"": 1, ""four"": 2, ""three"": 67, ""two"": 30}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
17,app_reviews,2,8,0.03,0.020569931215198168,0.0,100,"{""three"": 31, ""two"": 69}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
18,app_reviews,3,8,0.06,0.0819226750261233,0.0,100,"{""one"": 7, ""three"": 8, ""two"": 85}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
19,app_reviews,4,8,0.03,0.02225609756097561,0.0,100,"{""three"": 20, ""two"": 80}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
