,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
0,ag_news,0,0,0.4,0.3396089958939903,0.0,100,"{""Business"": 15, ""Sports"": 11, ""World"": 74}","{""Business"": 32, ""Sports"": 27, ""Technology"": 19, ""World"": 22}"
1,amazon_counterfactual_en,0,0,0.67,0.511183528366168,0.0,100,"{""counterfactual"": 33, ""not counterfactual"": 67}","{""counterfactual"": 10, ""not counterfactual"": 90}"
2,amazon_massive_scenario,0,0,0.15,0.11797142045223888,0.0,100,"{""alarm"": 1, ""audio"": 1, ""cooking"": 2, ""email"": 9, ""iot"": 2, ""music"": 49, ""news"": 31, ""play"": 5}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
3,app_reviews,0,0,0.23,0.10366259711431743,0.0,100,"{""five"": 9, ""one"": 91}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
4,beaver_tails,0,0,0.37,0.3030202456023896,0.0,100,"{""no"": 5, ""yes"": 95}","{""no"": 64, ""yes"": 36}"
5,boolq,0,0,0.59,0.4121863799283154,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 42, ""yes"": 58}"
6,brag_action,0,0,0.06,0.06,0.0,100,"{""bragging"": 97, ""not bragging"": 3}","{""bragging"": 3, ""not bragging"": 97}"
7,circa,0,0,0.68,0.5941146626078133,0.0,100,"{""no"": 23, ""yes"": 77}","{""no"": 31, ""yes"": 69}"
8,clickbait,0,0,0.48,0.42857142857142855,0.0,100,"{""no"": 89, ""yes"": 11}","{""no"": 41, ""yes"": 59}"
9,climate_commitments_actions,0,0,0.63,0.410734193342889,0.0,100,"{""no"": 97, ""yes"": 3}","{""no"": 64, ""yes"": 36}"
10,climate_fever,0,0,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
11,climate_sentiment,0,0,0.4,0.33855494839101397,0.0,100,"{""neutral"": 2, ""opportunity"": 45, ""risk"": 53}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
12,cola,0,0,0.33,0.2587675627834937,0.0,100,"{""acceptable"": 1, ""unacceptable"": 99}","{""acceptable"": 68, ""unacceptable"": 32}"
13,copa,0,0,0.57,0.483110950835437,0.0,100,"{""cause"": 89, ""effect"": 11}","{""cause"": 52, ""effect"": 48}"
14,covid_fake_news,0,0,0.55,0.54995499549955,0.0,100,"{""fake"": 56, ""real"": 44}","{""fake"": 43, ""real"": 57}"
15,dbpedia_14,0,0,0.12,0.08388278388278389,0.0,100,"{""album"": 93, ""artist"": 1, ""company"": 2, ""film"": 4}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
16,disaster_response_message,0,0,0.84,0.45652173913043476,0.0,100,"{""true"": 100}","{""false"": 16, ""true"": 84}"
17,emo,0,0,0.04,0.036329420105511184,0.0,100,"{""angry"": 5, ""happy"": 28, ""others"": 1, ""sad"": 66}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
18,emotion,0,0,0.17,0.106638482982569,0.0,100,"{""anger"": 81, ""love"": 14, ""sadness"": 5}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
19,environmental_claims,0,0,0.76,0.4318181818181818,0.0,100,"{""no"": 100}","{""no"": 76, ""yes"": 24}"
20,ethos,0,0,0.54,0.537037037037037,0.0,100,"{""hate speech"": 44, ""no hate speech"": 56}","{""hate speech"": 48, ""no hate speech"": 52}"
21,fever,0,0,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
22,financial_phrasebank,0,0,0.27,0.14173228346456693,0.0,100,"{""positive"": 100}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
23,hate_speech18,0,0,0.68,0.48018193632228723,0.0,100,"{""hate"": 32, ""no hate"": 68}","{""hate"": 6, ""no hate"": 94}"
24,health_fact,0,0,0.09,0.10170414346796272,0.0,100,"{""false"": 5, ""true"": 3, ""unproven"": 92}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
25,i2d2,0,0,0.61,0.37888198757763975,0.0,100,"{""true"": 100}","{""false"": 39, ""true"": 61}"
26,imdb,0,0,0.53,0.4456893501592169,0.0,100,"{""negative"": 8, ""positive"": 92}","{""negative"": 53, ""positive"": 47}"
27,insincere_questions,0,0,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
28,is_humor,0,0,0.33,0.2853333333333333,0.0,100,"{""humorous"": 4, ""not humorous"": 96}","{""humorous"": 71, ""not humorous"": 29}"
29,jailbreak_classification,0,0,0.44,0.3055555555555556,0.0,100,"{""benign"": 4, ""jailbreak"": 96}","{""benign"": 52, ""jailbreak"": 48}"
30,lexical_rc_cogalexv,0,0,0.18,0.12944874274661508,0.0,100,"{""antonym"": 34, ""hypernym"": 28, ""meronym"": 5, ""synonym"": 6, ""unrelated"": 27}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
31,lexical_rc_root09,0,0,0.26,0.13866666666666666,0.0,100,"{""co-hyponym"": 99, ""hypernym"": 1}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
32,liar,0,0,0.2,0.06756120527306968,0.0,100,"{""false"": 1, ""true"": 99}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
33,limit,0,0,0.29,0.24266666666666667,0.0,100,"{""no"": 98, ""yes"": 2}","{""no"": 27, ""yes"": 73}"
34,logical_fallacy_detection,0,0,0.45,0.40675223816201056,0.0,100,"{""invalid"": 67, ""valid"": 33}","{""invalid"": 60, ""valid"": 40}"
35,metaphor_boolean,0,0,0.48,0.32432432432432434,0.0,100,"{""true"": 100}","{""false"": 52, ""true"": 48}"
36,mrpc,0,0,0.32,0.24242424242424243,0.0,100,"{""not equivalent"": 100}","{""equivalent"": 68, ""not equivalent"": 32}"
37,news_data,0,0,0.58,0.35055555555555556,0.0,100,"{""business"": 45, ""entertainment"": 1, ""health"": 11, ""politics"": 1, ""sports"": 42}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
38,poem_sentiment,0,0,0.32,0.2566487374869266,0.0,100,"{""negative"": 4, ""no impact"": 31, ""positive"": 65}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
39,pragmeval_emergent,0,0,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
40,pragmeval_sarcasm,0,0,0.56,0.37888198757763975,0.0,100,"{""not sarcasm"": 9, ""sarcasm"": 91}","{""not sarcasm"": 37, ""sarcasm"": 63}"
41,pragmeval_verifiability,0,0,0.69,0.3802622498274672,0.0,100,"{""non-experiential"": 14, ""unverifiable"": 86}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
42,prosocial_dialog,0,0,0.17,0.08411938938254727,0.0,100,"{""casual"": 3, ""caution needed"": 1, ""possibly caution needed"": 1, ""probably caution needed"": 95}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
43,pun_detection,0,0,0.65,0.5507637017070979,0.0,100,"{""no"": 14, ""yes"": 86}","{""no"": 39, ""yes"": 61}"
44,qqp,0,0,0.45,0.4472917294744247,0.0,100,"{""duplicate"": 63, ""not duplicate"": 37}","{""duplicate"": 30, ""not duplicate"": 70}"
45,rotten_tomatoes,0,0,0.5,0.3503118503118503,0.0,100,"{""negative"": 1, ""positive"": 99}","{""negative"": 51, ""positive"": 49}"
46,semeval_absa_laptop,0,0,0.48,0.19487939060516293,0.0,100,"{""conflict"": 1, ""negative"": 10, ""positive"": 89}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.68,0.2563352826510721,0.0,100,"{""conflict"": 1, ""negative"": 7, ""neutral"": 4, ""positive"": 88}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.56,0.358974358974359,0.0,100,"{""positive"": 100}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.23,0.1808087757520162,0.0,100,"{""commissive"": 45, ""directive"": 21, ""inform"": 34}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.3,0.28600571195430435,0.0,100,"{""ham"": 24, ""spam"": 76}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.63,0.49993242330044596,0.0,100,"{""negative"": 6, ""positive"": 94}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.24,0.10854700854700856,0.0,100,"{""negative"": 10, ""positive"": 87, ""very negative"": 3}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.38,0.34423076923076923,0.0,100,"{""biology"": 43, ""chemistry"": 11, ""maths"": 46}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.17,0.124996632996633,0.0,100,"{""governance"": 2, ""none"": 5, ""risk"": 86, ""strategy"": 7}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.54,0.35064935064935066,0.0,100,"{""true"": 100}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.9,0.47368421052631576,0.0,100,"{""not toxic"": 97, ""toxic"": 3}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.36,0.32162172412485307,0.0,100,"{""Abbreviation"": 19, ""Description"": 21, ""Location"": 40, ""Number"": 10, ""Person"": 10}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.49,0.48748869460355737,0.0,100,"{""hallucinated"": 62, ""not hallucinated"": 38}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.73,0.42196531791907516,0.0,100,"{""no"": 76, ""yes"": 24}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.38,0.3272569444444444,0.0,100,"{""false"": 9, ""true"": 91}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.2,0.1851979093258163,0.0,100,"{""business & finance"": 3, ""education & reference"": 7, ""entertainment & music"": 1, ""family & relationships"": 3, ""health"": 6, ""politics & government"": 1, ""society & culture"": 77, ""sports"": 2}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
